time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-10 10:00:00+02:00,25.4,1003.7,3.0,180,52,24.3,133.0,3.7,180,22.9,354.0,5.97,200,23.1,580.0,5.95,229,21.7,811.88,6.48,240,20.3,1049.15,7.19,249,17.5,1541.0,8.97,261,0.0884955752212402,226.0,0.20000000000000284,33.0,0.5762418879056082,,,0.5762418879056082,False
2026-08-10 11:00:00+02:00,28.4,1003.4,2.75,199,0,26.9,130.0,3.16,198,24.4,353.0,3.83,199,23.4,580.0,4.95,236,22.0,812.12,5.61,248,20.6,1049.63,6.49,258,17.7,1542.0,8.61,271,0.0,0.0,0.0,30.0,0.0,,,0.0,False
2026-08-10 12:00:00+02:00,30.8,1003.4,2.25,212,7,29.0,130.0,2.52,214,26.4,354.0,3.05,215,24.1,583.0,3.35,222,22.4,815.35,4.48,244,20.8,1053.1,5.99,256,17.5,1546.0,9.37,268,0.0,0.0,0.0,30.0,0.0,,,0.0,False
2026-08-10 13:00:00+02:00,33.3,1003.3,2.34,250,0,31.2,129.0,2.62,252,28.5,355.0,3.57,253,26.2,584.0,4.33,256,24.0,816.81,6.27,259,21.7,1055.05,8.22,260,17.3,1549.0,12.14,262,0.0,0.0,0.0,29.0,0.0,,,0.0,False
2026-08-10 14:00:00+02:00,33.6,1002.4,3.58,247,93,32.4,121.0,3.94,246,29.6,347.0,5.48,248,27.3,578.0,6.05,250,25.0,811.51,6.91,255,22.7,1050.49,7.81,259,18.1,1546.0,9.67,264,0.0,0.0,0.0,21.0,0.0,,,0.0,False
2026-08-10 15:00:00+02:00,35.0,1002.2,5.15,252,51,33.6,119.0,5.76,253,30.5,346.0,8.6,255,28.1,577.0,9.31,256,25.7,810.75,9.59,258,23.2,1049.96,9.89,261,18.3,1546.0,10.54,265,0.0,0.0,0.0,19.0,0.0,,,0.0,False
2026-08-10 16:00:00+02:00,35.2,1001.9,5.41,266,30,34.1,116.0,6.01,266,31.1,344.0,9.23,269,28.6,575.0,9.68,270,26.2,809.21,9.7,271,23.8,1048.91,9.72,272,18.9,1546.0,9.78,274,0.0,0.0,0.0,16.0,0.0,,,0.0,False
2026-08-10 17:00:00+02:00,35.1,1001.5,4.8,270,30,34.3,112.0,5.1,270,31.3,340.0,7.98,269,29.0,571.0,8.29,268,26.6,805.45,8.36,270,24.3,1045.39,8.45,272,19.7,1543.0,8.65,276,0.0,0.0,0.0,12.0,0.0,,,0.0,False
2026-08-10 18:00:00+02:00,34.2,1001.9,3.28,329,28,33.6,116.0,3.55,328,31.0,343.0,5.23,326,28.7,574.0,5.44,322,26.4,808.21,5.21,311,24.1,1047.91,5.2,298,19.4,1545.0,5.86,276,0.0,0.0,0.0,16.0,0.0,,,0.0,False
2026-08-10 19:00:00+02:00,33.9,1002.1,2.86,324,45,33.5,118.0,3.28,322,31.1,345.0,5.86,316,28.8,576.0,6.55,311,26.5,810.44,6.71,306,24.1,1050.39,6.93,301,19.4,1548.0,7.5,292,0.0,0.0,0.0,18.0,0.0,,,0.0,False
2026-08-10 20:00:00+02:00,32.5,1002.6,2.88,340,3,32.6,123.0,3.73,340,30.5,350.0,6.5,338,28.2,581.0,7.02,335,26.0,814.98,6.77,326,23.7,1054.44,6.67,318,19.2,1551.0,6.93,301,0.476190476190483,21.0,0.10000000000000142,23.0,0.9420158730158862,,,0.9420158730158862,False
2026-08-10 21:00:00+02:00,29.0,1003.5,2.8,2,0,29.3,131.0,4.3,1,28.3,356.0,9.74,1,26.2,585.0,10.56,356,24.3,818.05,8.55,347,22.4,1056.53,6.89,332,18.6,1551.0,5.93,286,1.0344827586206922,29.0,0.3000000000000007,31.0,2.052551724137936,,,2.052551724137936,False
2026-08-10 22:00:00+02:00,26.4,1004.8,3.0,358,0,26.7,142.0,5.4,358,26.6,365.0,12.54,0,24.4,593.0,12.82,356,22.6,824.88,10.59,353,20.8,1062.15,8.41,348,17.1,1554.0,4.46,325,0.7500000000000018,40.0,0.3000000000000007,42.0,1.5475000000000039,,,1.5475000000000039,False
2026-08-10 23:00:00+02:00,25.9,1005.1,3.55,350,5,26.0,146.0,6.18,351,25.1,368.0,10.98,8,23.1,596.0,12.38,17,21.4,826.95,10.21,11,19.8,1063.24,8.2,3,16.4,1553.0,5.41,327,0.2272727272727305,44.0,0.10000000000000142,46.0,0.5201666666666732,,,0.5201666666666732,False
