time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-22 10:00:00+02:00,16.5,1013.3,5.73,314,96,15.1,116.0,10.25,315,13.0,330.0,10.99,315,11.1,548.0,10.96,313,9.4,769.64,10.71,310,7.7,996.18,10.48,308,4.2,1465.0,10.08,303,0.0,0.0,0.0,16.0,0.0,,,0.0,False
2026-08-22 11:00:00+02:00,16.8,1014.1,5.19,310,81,14.9,123.0,8.8,310,12.8,336.0,9.41,311,10.6,554.0,10.23,310,8.9,775.4,10.33,306,7.2,1001.7,10.47,303,3.7,1470.0,10.87,296,0.0,0.0,0.0,23.0,0.0,,,0.0,False
2026-08-22 12:00:00+02:00,17.5,1014.2,5.73,299,5,15.5,124.0,10.05,301,13.4,338.0,10.9,302,11.2,556.0,11.13,303,9.4,777.4,11.12,303,7.6,1003.7,11.11,303,4.0,1472.0,11.1,302,0.0,0.0,0.0,24.0,0.0,,,0.0,False
2026-08-22 13:00:00+02:00,18.0,1014.6,6.3,303,100,15.7,128.0,10.79,304,13.5,342.0,11.41,304,11.3,560.0,11.54,304,9.5,781.4,11.47,302,7.7,1007.7,11.42,299,4.0,1476.0,11.39,294,0.0,0.0,0.0,28.0,0.0,,,0.0,False
2026-08-22 14:00:00+02:00,18.1,1015.2,5.83,301,56,15.4,133.0,9.74,302,13.3,347.0,10.41,301,11.1,565.0,10.9,301,9.4,786.63,11.21,299,7.6,1013.17,11.52,298,4.1,1482.0,12.17,295,0.0,0.0,0.0,33.0,0.0,,,0.0,False
2026-08-22 15:00:00+02:00,17.5,1015.6,6.19,301,87,15.3,135.0,10.79,303,13.2,349.0,11.7,303,11.5,567.0,13.03,304,9.6,788.87,12.83,302,7.8,1015.65,12.64,301,4.2,1485.0,12.29,298,0.0,0.0,0.0,35.0,0.0,,,0.0,False
2026-08-22 16:00:00+02:00,16.9,1015.7,5.1,298,100,15.5,137.0,9.86,300,13.6,351.0,12.34,302,11.6,569.0,14.52,303,9.8,790.87,14.07,301,8.1,1017.65,13.62,299,4.7,1487.0,12.8,295,0.0,0.0,0.0,37.0,0.0,,,0.0,False
2026-08-22 17:00:00+02:00,17.4,1016.2,6.69,305,99,15.5,141.0,12.14,307,13.3,355.0,12.87,307,11.1,573.0,13.03,308,9.4,794.63,13.02,305,7.7,1021.17,13.04,302,4.2,1490.0,13.19,296,0.0,0.0,0.0,41.0,0.0,,,0.0,False
2026-08-22 18:00:00+02:00,16.7,1016.4,7.41,305,100,15.2,142.0,13.96,306,13.1,356.0,14.78,306,10.9,574.0,14.76,305,9.3,795.63,14.3,303,7.6,1022.17,13.86,301,4.3,1491.0,13.02,297,0.0,0.0,0.0,42.0,0.0,,,0.0,False
2026-08-22 19:00:00+02:00,16.8,1016.9,6.86,307,99,15.4,147.0,13.38,308,13.3,361.0,14.02,308,11.1,579.0,13.87,308,9.4,800.4,13.41,306,7.6,1026.69,12.96,305,4.1,1495.0,12.09,301,0.0,0.0,0.0,47.0,0.0,,,0.0,False
2026-08-22 20:00:00+02:00,16.5,1017.5,6.3,303,100,15.2,151.0,12.18,304,13.2,365.0,12.88,303,11.0,583.0,12.97,303,9.3,804.63,12.94,301,7.6,1031.17,12.91,299,4.1,1500.0,12.91,296,0.0,0.0,0.0,51.0,0.0,,,0.0,False
2026-08-22 21:00:00+02:00,16.4,1017.7,6.16,302,100,15.2,153.0,11.82,304,13.2,367.0,12.27,303,11.0,584.0,12.32,302,9.3,805.63,12.51,301,7.6,1032.17,12.69,300,4.2,1501.0,13.08,298,0.0,0.0,0.0,53.0,0.0,,,0.0,False
2026-08-22 22:00:00+02:00,16.3,1018.1,6.88,306,90,15.1,156.0,13.54,308,13.1,370.0,13.99,307,10.9,588.0,13.87,306,9.2,809.4,13.27,303,7.5,1035.69,12.7,300,4.0,1504.0,11.68,293,0.0,0.0,0.0,56.0,0.0,,,0.0,False
2026-08-22 23:00:00+02:00,15.7,1018.3,5.99,298,80,14.6,158.0,11.88,301,12.5,372.0,12.65,302,10.5,589.0,13.15,303,8.8,810.16,13.41,301,7.0,1036.21,13.68,299,3.5,1504.0,14.27,295,0.0,0.0,0.0,58.0,0.0,,,0.0,False
