time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-20 10:00:00+02:00,19.6,998.1,2.19,227,82,19.4,85.0,2.19,227,17.2,302.0,3.4,232,15.0,523.0,4.18,244,13.8,748.84,6.74,250,12.7,979.77,9.32,253,10.5,1458.0,14.52,255,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 11:00:00+02:00,20.8,998.0,2.78,218,93,20.4,84.0,2.78,218,18.0,302.0,4.11,223,15.8,523.0,4.58,231,14.1,748.84,5.83,242,12.4,979.77,7.23,250,9.1,1458.0,10.23,258,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 12:00:00+02:00,22.2,998.3,3.56,232,100,21.9,86.0,3.56,232,19.4,305.0,5.98,236,17.2,527.0,6.6,240,15.3,753.31,7.21,242,13.4,984.73,7.82,244,9.5,1464.0,9.08,247,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 13:00:00+02:00,23.6,997.7,3.92,232,91,23.2,81.0,3.92,232,20.6,301.0,6.44,237,18.3,524.0,6.88,241,16.3,750.77,6.94,247,14.2,982.68,7.07,253,10.0,1463.0,7.52,263,1.904761904761915,21.0,0.40000000000000213,2.0,2.9315000000000007,,,2.9315000000000007,False
2026-08-20 14:00:00+02:00,24.1,997.8,3.69,221,67,23.6,82.0,3.69,221,20.9,302.0,5.8,221,18.6,526.0,6.24,222,16.4,753.01,6.53,231,14.3,985.16,6.95,239,10.0,1466.0,8.13,252,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 15:00:00+02:00,25.5,997.6,4.34,232,34,24.8,79.0,4.34,232,22.0,300.0,6.94,232,19.7,524.0,7.31,234,17.4,751.71,7.38,240,15.1,984.59,7.52,245,10.5,1467.0,7.98,255,3.0434782608695623,23.0,0.6999999999999993,2.0,3.047,,,3.047,False
2026-08-20 16:00:00+02:00,25.7,997.2,4.03,284,33,25.3,77.0,4.03,284,22.6,297.0,6.56,282,20.4,522.0,6.94,277,18.1,750.17,6.94,268,15.8,983.54,7.13,259,11.2,1467.0,7.98,243,1.5999999999999945,25.0,0.3999999999999986,2.0,2.9374999999999996,,,2.9374999999999996,False
2026-08-20 17:00:00+02:00,26.2,996.4,2.64,217,87,25.9,69.0,2.64,217,23.5,290.0,4.18,224,21.2,516.0,4.5,230,18.8,744.64,4.82,235,16.5,978.5,5.17,239,11.7,1463.0,5.95,246,0.9090909090909113,33.0,0.3000000000000007,2.0,1.8286666666666713,,,1.8286666666666713,False
2026-08-20 18:00:00+02:00,26.4,996.2,2.5,217,62,26.3,67.0,2.5,217,24.0,288.0,4.55,221,21.7,514.0,5.25,224,19.4,743.1,5.89,233,17.1,977.45,6.65,240,12.6,1463.0,8.37,250,0.28571428571427965,35.0,0.09999999999999787,2.0,0.6138095238095119,,,0.6138095238095119,False
2026-08-20 19:00:00+02:00,26.4,996.3,2.6,286,95,26.4,68.0,2.6,286,24.3,290.0,4.63,286,22.1,516.0,4.81,280,19.8,745.34,4.82,272,17.5,979.93,4.92,264,13.0,1466.0,5.41,249,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 20:00:00+02:00,25.2,996.3,1.73,280,48,25.4,69.0,1.71,277,23.6,290.0,5.39,281,21.4,515.0,6.35,281,19.2,744.11,5.63,276,17.0,978.45,4.95,271,12.6,1464.0,3.81,255,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 21:00:00+02:00,23.2,997.0,0.36,236,100,23.8,75.0,0.36,236,23.2,296.0,2.39,275,21.1,521.0,3.4,281,18.9,749.87,3.77,268,16.8,983.97,4.29,258,12.4,1469.0,5.61,245,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 22:00:00+02:00,21.3,997.2,0.61,171,100,22.4,77.0,0.61,171,22.6,297.0,2.7,266,20.8,522.0,4.23,277,18.6,750.64,4.57,273,16.4,984.5,4.95,269,11.9,1469.0,5.75,262,0.6666666666666671,195.0,1.3000000000000007,2.0,2.0022222222222235,,,2.0022222222222235,False
2026-08-20 23:00:00+02:00,18.1,997.8,0.98,156,100,18.9,83.0,0.98,156,20.8,302.0,3.29,257,19.7,526.0,6.06,276,17.8,754.17,6.01,267,15.8,987.54,6.1,259,11.9,1471.0,6.68,243,1.3499999999999996,200.0,2.6999999999999993,2.0,3.787499999999999,,,3.787499999999999,False
