time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-07-27 10:00:00+02:00,21.2,1003.2,3.44,278,98,20.3,129.0,4.36,279,17.9,346.0,5.89,280,15.7,568.0,6.37,282,13.9,793.37,7.07,288,12.1,1023.81,7.84,294,8.6,1501.0,9.55,302,0.0,0.0,0.0,29.0,0.0,,,0.0,False
2026-07-27 11:00:00+02:00,22.2,1003.7,2.75,280,91,21.1,133.0,3.57,281,18.7,351.0,4.63,280,16.4,574.0,4.91,280,14.5,799.37,5.78,289,12.6,1029.81,6.74,295,8.7,1507.0,8.85,304,0.0,0.0,0.0,33.0,0.0,,,0.0,False
2026-07-27 12:00:00+02:00,22.1,1003.8,3.21,266,100,21.6,134.0,4.71,266,19.4,352.0,6.54,266,17.1,575.0,7.01,266,14.9,800.83,7.18,268,12.8,1031.76,7.36,269,8.6,1510.0,7.73,273,0.0,0.0,0.0,34.0,0.0,,,0.0,False
2026-07-27 13:00:00+02:00,23.4,1004.2,4.18,249,100,22.4,138.0,5.85,250,20.0,357.0,7.02,254,17.7,580.0,7.17,257,15.5,806.3,6.89,265,13.3,1037.71,6.73,273,8.9,1517.0,6.85,289,0.0,0.0,0.0,38.0,0.0,,,0.0,False
2026-07-27 14:00:00+02:00,23.1,1004.8,2.83,262,100,22.4,143.0,4.23,263,20.2,362.0,5.19,267,18.0,586.0,5.7,271,15.9,812.53,6.18,277,13.8,1044.19,6.71,281,9.5,1524.0,7.89,289,0.0,0.0,0.0,43.0,0.0,,,0.0,False
2026-07-27 15:00:00+02:00,24.2,1004.9,3.13,287,97,23.4,143.0,4.75,285,21.0,363.0,6.04,282,18.8,587.0,6.66,280,16.6,813.99,7.14,280,14.3,1046.14,7.62,279,9.9,1527.0,8.57,278,0.0,0.0,0.0,43.0,0.0,,,0.0,False
2026-07-27 16:00:00+02:00,25.2,1004.8,3.03,262,100,24.3,143.0,4.42,265,22.0,364.0,5.7,268,19.8,588.0,6.34,271,17.6,815.69,7.27,276,15.4,1048.57,8.24,280,11.0,1531.0,10.26,286,0.0,0.0,0.0,43.0,0.0,,,0.0,False
2026-07-27 17:00:00+02:00,25.6,1004.3,3.71,284,76,24.7,138.0,5.46,284,22.2,359.0,7.01,283,20.0,583.0,7.7,282,17.8,810.93,8.06,281,15.5,1044.05,8.43,279,11.0,1527.0,9.18,277,0.0,0.0,0.0,38.0,0.0,,,0.0,False
2026-07-27 18:00:00+02:00,25.8,1004.8,3.76,295,83,24.8,143.0,5.59,294,22.4,364.0,6.78,293,20.3,589.0,7.19,292,18.0,816.93,7.82,287,15.7,1050.05,8.5,283,11.1,1533.0,9.95,277,0.0,0.0,0.0,43.0,0.0,,,0.0,False
2026-07-27 19:00:00+02:00,25.1,1005.2,3.72,294,99,24.6,146.0,6.04,294,22.3,367.0,8.11,295,20.2,591.0,8.9,297,17.9,819.16,8.61,297,15.7,1052.53,8.33,298,11.2,1536.0,7.77,300,0.0,0.0,0.0,46.0,0.0,,,0.0,False
2026-07-27 20:00:00+02:00,24.8,1005.6,1.56,315,42,24.5,149.0,2.78,308,22.4,370.0,4.68,295,20.3,595.0,5.71,290,18.1,822.92,6.21,288,15.9,1056.05,6.7,287,11.5,1539.0,7.71,284,0.0,0.0,0.0,49.0,0.0,,,0.0,False
2026-07-27 21:00:00+02:00,23.2,1006.0,1.2,275,76,24.1,154.0,3.22,277,22.2,374.0,5.13,284,20.0,599.0,5.51,287,17.8,826.92,5.83,290,15.6,1060.05,6.15,293,11.2,1543.0,6.85,298,1.730769230769235,52.0,0.9000000000000021,54.0,3.1655000000000006,,,3.1655000000000006,False
2026-07-27 22:00:00+02:00,21.0,1007.3,1.8,326,33,22.8,165.0,5.19,326,21.5,385.0,8.25,327,19.4,609.0,8.38,327,17.2,836.46,7.4,321,15.1,1069.09,6.53,313,10.7,1551.0,5.29,291,2.8571428571428585,63.0,1.8000000000000007,65.0,3.5195000000000003,,,3.5195000000000003,False
2026-07-27 23:00:00+02:00,18.8,1007.7,0.81,353,59,21.4,168.0,2.92,322,20.9,387.0,6.25,320,19.0,611.0,6.58,322,16.8,837.99,6.27,314,14.6,1070.14,6.07,306,10.3,1551.0,6.05,290,3.9393939393939363,66.0,2.599999999999998,68.0,3.824,,,3.824,False
