time,kit_mast_index,kit_max_positive_gradient_K_per_100m,kit_positive_deltaT_K,kit_inversion_base_m,kit_inversion_top_m,kit_inversion_depth_m,kit_inversion_deltaT_K,kit_source_id,kit_profile_levels,kit_missing_levels,kit_temperature_2m_C,kit_temperature_10m_C,kit_temperature_30m_C,kit_temperature_60m_C,kit_temperature_100m_C,kit_temperature_130m_C,kit_temperature_160m_C
2026-08-31 02:50:00+02:00,1.5563552575056094,0.8776125618489773,0.4579653491490276,10.0,100.0,90.0,0.4579653491490276,p4389161,7,200,17.64783691278842,17.610495391148866,17.786017903518662,17.99161024559022,18.06846074029789,17.83439335637256,17.650203198076895
2026-08-31 03:00:00+02:00,1.3561670648475106,0.6739474957400304,0.2798820998272475,10.0,100.0,90.0,0.2798820998272475,p4396374,7,200,17.781181122825622,17.68864095499927,17.823430454147275,17.949708120986976,17.968523054826516,17.759786784668176,17.592194497548416
2026-08-31 03:10:00+02:00,0.9884009251590556,0.7228139633051178,0.2989130097555126,10.0,60.0,50.0,0.2989130097555126,p4424541,7,200,17.691336427433065,17.658615028536452,17.803177821197476,17.957528038291965,17.911832496951327,17.698288507549716,17.50994423413851
2026-08-31 03:40:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p4413364,7,200,17.83920747608951,17.72352779838304,17.712325438827474,17.644490687009192,17.550250416320154,17.215760834283802,17.144093573015844
2026-08-31 03:50:00+02:00,0.3968897522073177,0.1614829203455296,0.0484448761036588,30.0,60.0,30.0,0.0484448761036588,p4389143,7,200,17.8088108719597,17.72667676006316,17.657686064269978,17.706130940373637,17.5532147483557,17.217867020794387,17.13276848803456
2026-08-31 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p4451791,7,200,17.869578485404993,17.695240641863485,17.629106380065892,17.60424112513739,17.499994764720416,17.204891785907417,17.166468421478267
2026-08-31 04:10:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p4424524,7,200,17.93838728343966,17.711215206481903,17.60910683438104,17.530351239499428,17.50035051349812,17.24497328119473,17.242762352816232
2026-08-31 04:40:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p4413347,7,200,17.780252550807976,17.666419186049144,17.500703060897806,17.403199016237963,17.147173232273758,16.99806729681461,16.884810898590064
2026-08-31 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p4488916,7,200,17.879714849071526,17.681593200998922,17.583235448532083,17.549246277351397,17.380539905223934,17.30293784848273,17.120605180976863
2026-08-31 05:10:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p4424507,7,200,17.80639407426455,17.67373472736356,17.627245549987755,17.62177258065292,17.50203201924247,17.354076414928574,17.175601721125297
2026-08-31 05:40:00+02:00,0.585889475528243,0.1273901325542503,0.0524001337598143,10.0,60.0,50.0,0.0524001337598143,p4413330,7,200,17.71225866812518,17.61056298381931,17.63604101033016,17.662963117579125,17.651546626533992,17.49542396086447,17.37040372758735
2026-08-31 06:00:00+02:00,0.3355621004706128,0.2541789383823989,0.0508357876764797,10.0,30.0,20.0,0.0508357876764797,p4540224,7,200,17.961039445922886,17.791566639310183,17.842402426986663,17.82339307507328,17.794612304380973,17.570736318562457,17.3822086884969
2026-08-31 06:10:00+02:00,0.2888469843206489,0.1665880956012166,0.0333176191202433,10.0,30.0,20.0,0.0333176191202433,p4424490,7,200,18.08102443773272,17.8538741319173,17.887191751037545,17.864944796653752,17.8113168371868,17.57113616894947,17.338239161768588
2026-08-31 06:40:00+02:00,1.3499604030697432,0.6799806202061731,0.2669522324809108,10.0,100.0,90.0,0.2669522324809108,p4413312,7,200,17.663090310714747,17.50966262705737,17.645658751098605,17.731747868044494,17.77661485953828,17.553706014706083,17.369725082806912
2026-08-31 06:50:00+02:00,1.5387988161224435,0.9617041008503514,0.381175763673454,10.0,100.0,90.0,0.381175763673454,p4562454,7,200,17.514305497768422,17.379846439809135,17.572187259979206,17.669536155540435,17.76102220348259,17.55275718346414,17.372134399256364
2026-08-31 07:00:00+02:00,1.8510084065270327,1.625818468290969,0.4510215288159678,10.0,100.0,90.0,0.4510215288159678,p4540207,7,200,17.518594770237012,17.366285165701523,17.691448859359717,17.730040090291368,17.81730669451749,17.565178637365136,17.41272841836547
2026-08-31 07:10:00+02:00,1.798437699726806,1.613500603071678,0.3795561877472018,10.0,100.0,90.0,0.3795561877472018,p4424472,7,200,17.455575172702797,17.384162200750982,17.706862321365318,17.71808933791094,17.763718388498184,17.50559513921773,17.48693931358338
2026-08-31 07:40:00+02:00,0.3201310302802294,0.22524568177543,0.045049136355086,10.0,30.0,20.0,0.045049136355086,p4607997,7,200,17.902384859279632,17.68783729874925,17.732886435104337,17.62519339628854,17.535577247465877,17.288733706413094,17.264911433072417
2026-08-31 07:50:00+02:00,0.2062964855413744,0.0118059103900769,0.0023611820780153,10.0,30.0,20.0,0.0023611820780153,p4562437,7,200,17.893224498123228,17.6904948973592,17.692856079437217,17.616230430018128,17.559402500242488,17.326409137425884,17.318448406445807
2026-08-31 08:00:00+02:00,0.3069804767875609,0.0116341279792682,0.0034902383937804,130.0,160.0,30.0,0.0034902383937804,p4540190,7,200,18.003009384391813,17.925312390384644,17.924048176132167,17.858066115776104,17.762764025884632,17.53871668754514,17.54220692593892
2026-08-31 08:40:00+02:00,2.8249281045998083,13.967401961246397,1.330983252903021,2.0,10.0,8.0,1.1173921568997116,p4607980,7,200,18.67245927326588,19.789851430165587,19.12226436680599,18.62449733833573,18.368476585765453,18.02001793594604,18.233609031949342
2026-08-31 08:50:00+02:00,2.936993748995431,16.068632793664328,1.451252382731493,2.0,10.0,8.0,1.2854906234931462,p4636249,7,200,18.659954098094985,19.94544472158813,19.32968899826048,18.80475353992466,18.55883203304785,18.16294553502994,18.328707294268288
2026-08-31 09:00:00+02:00,2.898054798405918,15.338527470110952,1.339337144416195,2.0,10.0,8.0,1.2270821976088762,p4540173,7,200,18.55751286417773,19.78459506178661,19.2543997022247,18.799821662302683,18.54200415152296,18.18469244508414,18.296947391891457
2026-08-31 09:40:00+02:00,2.4846773392172654,7.587700110323725,0.607016008825898,2.0,10.0,8.0,0.607016008825898,p4683834,7,200,18.786075111579915,19.393091120405813,19.193907762252767,18.752233207247347,18.4168783662928,18.07134805577362,18.010461724225365
2026-08-31 09:50:00+02:00,2.8263176027696204,13.99345505193037,1.1194764041544296,2.0,10.0,8.0,1.1194764041544296,p4689993,7,200,19.942312839012164,21.0617892431666,20.308651055511422,19.31248983959708,18.789714884374803,18.34378875610124,18.342386356829326
2026-08-31 10:00:00+02:00,2.871573239095892,14.84199823304797,1.1873598586438376,2.0,10.0,8.0,1.1873598586438376,p4540155,7,200,20.54330768091204,21.73066753955587,20.667221838745085,19.60323613514456,19.12117272417504,18.64909579261488,18.605995759457898
2026-08-31 10:40:00+02:00,1.569630235486891,3.285949048868142,0.2628759239094513,2.0,10.0,8.0,0.2628759239094513,p4683817,7,200,20.09974794736484,20.362623871274284,20.06525781353756,19.60576563657384,19.20173787797292,18.840418819584897,18.693579212463355
2026-08-31 10:50:00+02:00,1.36555341546017,2.835779592926846,0.2268623674341476,2.0,10.0,8.0,0.2268623674341476,p4689976,7,200,20.30359031124497,20.53045267867913,20.158852274078363,19.761968475756323,19.334775948878725,18.98136662891844,18.785196878878267
2026-08-31 11:00:00+02:00,0.5560703731438743,1.0501552348761931,0.0840124187900954,2.0,10.0,8.0,0.0840124187900954,p4733598,7,200,20.320442191948,20.404454610738096,20.11108411912529,19.73663435354607,19.303622218183683,18.963457599434,18.778234020039864
2026-08-31 11:40:00+02:00,1.1585857253427954,2.379233217667931,0.1903386574134344,2.0,10.0,8.0,0.1903386574134344,p4749768,7,200,21.484121472713525,21.67446013012696,21.06402836776729,20.539569958592747,20.044842235146973,19.677105577260814,19.493096178573595
2026-08-31 11:50:00+02:00,0.7378891298311441,1.451226021686347,0.1160980817349077,2.0,10.0,8.0,0.1160980817349077,p4689959,7,200,21.024414516716043,21.14051259845095,20.787163902130075,20.40389550908656,19.946865212664232,19.599232379559226,19.42030444916026
2026-08-31 12:00:00+02:00,0.7017025867725533,1.3714027649394556,0.1097122211951564,2.0,10.0,8.0,0.1097122211951564,p4733581,7,200,20.8114684075394,20.92118062873456,20.52418352877804,20.114262760040283,19.689797160128883,19.355792842484323,19.180409076029463
2026-08-31 12:40:00+02:00,1.6850666652706554,3.540588232214681,0.3644474037726013,2.0,10.0,8.0,0.2832470585771744,p4749751,7,200,21.921178227516208,22.204425286093382,21.38145879843138,20.772361195083626,20.68045859147136,19.816360212320017,19.897560557515444
2026-08-31 12:50:00+02:00,1.8996064572827736,4.013837773417883,0.369800738751163,2.0,10.0,8.0,0.3211070218734306,p4689942,7,200,22.002864714775104,22.32397173664853,21.5345933529968,20.879388327028963,20.58342125865749,20.01413528007817,20.062828996955904
2026-08-31 13:00:00+02:00,2.4559118484835993,7.048347159067481,0.5638677727253985,2.0,10.0,8.0,0.5638677727253985,p4805839,7,200,22.77875281267931,23.34262058540471,22.300124734100308,21.394752761652697,20.814589525897215,20.353154802330504,20.300742924756346
2026-08-31 13:40:00+02:00,1.998074641056504,4.231047002330524,0.3604256623495949,2.0,10.0,8.0,0.3384837601864419,p4749734,7,200,24.229706229801227,24.56818998998767,23.47430779467772,22.736649218584677,22.203191574774635,21.65520135392768,21.67714325609083
2026-08-31 13:50:00+02:00,2.188484806061896,4.651069425136534,0.3720855540109227,2.0,10.0,8.0,0.3720855540109227,p4689924,7,200,23.91344683248524,24.28553238649616,23.35490542428586,22.752549772646603,22.32872637152136,21.788198299109627,21.76202258977253
2026-08-31 14:00:00+02:00,1.8451871617274112,3.8937952096928186,0.3115036167754255,2.0,10.0,8.0,0.3115036167754255,p4805822,7,200,23.501692104305324,23.81319572108075,23.126966643997147,22.587011347475677,22.131375514942,21.73215574523917,21.62012784414673
2026-08-31 14:40:00+02:00,1.5564291607730265,3.25682903111697,0.2605463224893576,2.0,10.0,8.0,0.2605463224893576,p4749717,7,200,24.497328255867032,24.75787457835639,23.8655907684631,23.23926796787265,22.668714343689302,22.27234760007577,22.18077681811525
2026-08-31 15:00:00+02:00,0.35552869210240634,0.09254782017067716,0.027764346051203148,130.0,160.0,30.0,0.027764346051203148,p4805805,7,200,25.07943830889515,25.074425540509527,24.24008095954892,23.538972067576136,22.889256781474224,22.433151493751854,22.460915839803057
2026-08-31 15:40:00+02:00,0.3896513461660362,0.149418910276727,0.0448256730830181,130.0,160.0,30.0,0.0448256730830181,p4749699,7,200,25.12438280280687,25.05060044856387,24.27853934503172,23.655153196698528,23.032480024503467,22.47341728064979,22.51824295373281
2026-08-31 16:00:00+02:00,0.4844787089465166,0.3283587207625338,0.10597152862325743,130.0,160.0,30.0,0.07970283096225472,p4805788,7,200,24.75215159994512,24.77842029760612,24.018316469650255,23.290165468983954,22.64527514817848,22.140675894404996,22.22037872536725
2026-08-31 17:00:00+02:00,0.7554682939212214,0.7591138232020356,0.22773414696061067,100.0,130.0,30.0,0.22773414696061067,p4805770,7,200,19.643774369312325,19.61018026917646,18.96636333027644,18.662317210548405,17.867931639561718,18.09566578652233,17.341541810356116
