time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-09 10:00:00+02:00,24.7,1003.7,1.2,175,4,23.4,132.0,1.4,176,22.4,353.0,5.76,172,22.6,578.0,4.35,189,21.5,810.35,4.56,198,20.5,1048.11,4.9,207,18.3,1541.0,5.84,221,0.08888888888889016,225.0,0.20000000000000284,32.0,0.5754629629629664,,,0.5754629629629664,False
2026-08-09 11:00:00+02:00,28.0,1003.2,2.22,188,0,26.6,128.0,2.53,189,24.1,351.0,3.12,186,22.9,577.0,4.12,195,21.8,809.35,4.42,207,20.6,1047.1,4.88,217,18.3,1540.0,6.13,232,0.0,0.0,0.0,28.0,0.0,,,0.0,False
2026-08-09 12:00:00+02:00,30.4,1002.8,2.51,185,0,28.6,125.0,2.71,184,25.9,348.0,3.33,185,23.8,576.0,3.47,187,22.4,808.58,3.81,202,21.0,1046.58,4.36,214,18.2,1540.0,5.84,229,0.0,0.0,0.0,25.0,0.0,,,0.0,False
2026-08-09 13:00:00+02:00,32.7,1002.6,2.38,202,0,30.8,122.0,2.51,203,28.0,347.0,3.06,204,25.8,577.0,3.18,204,23.9,809.59,4.12,212,22.0,1047.58,5.12,217,18.2,1541.0,7.17,222,0.0,0.0,0.0,22.0,0.0,,,0.0,False
2026-08-09 14:00:00+02:00,34.4,1002.4,3.04,226,27,32.6,121.0,3.18,226,29.9,347.0,4.25,227,27.5,577.0,4.8,228,25.2,810.28,5.61,227,23.0,1049.01,6.43,227,18.6,1544.0,8.06,226,0.0,0.0,0.0,21.0,0.0,,,0.0,False
2026-08-09 15:00:00+02:00,35.5,1001.9,4.62,219,97,34.2,116.0,5.04,219,31.1,344.0,7.28,220,28.7,575.0,7.64,219,26.3,808.98,7.68,222,23.8,1048.44,7.74,224,18.9,1545.0,7.89,229,0.0,0.0,0.0,16.0,0.0,,,0.0,False
2026-08-09 16:00:00+02:00,34.3,1002.0,6.48,257,100,33.6,117.0,7.28,257,30.8,344.0,11.31,256,28.4,575.0,11.33,258,26.1,808.98,10.01,261,23.8,1048.44,8.73,266,19.2,1545.0,6.41,279,0.0,0.0,0.0,17.0,0.0,,,0.0,False
2026-08-09 17:00:00+02:00,33.2,1002.4,5.2,271,100,32.9,121.0,6.3,271,30.3,347.0,9.54,268,27.9,578.0,9.73,264,25.5,811.28,9.58,258,23.1,1050.01,9.55,252,18.2,1545.0,9.81,240,0.0,0.0,0.0,21.0,0.0,,,0.0,False
2026-08-09 18:00:00+02:00,31.1,1001.9,1.84,248,71,30.6,116.0,2.06,247,28.1,341.0,2.97,241,25.9,571.0,3.4,235,23.9,803.58,5.47,231,22.0,1041.58,7.55,229,18.1,1535.0,11.73,227,0.0,0.0,0.0,16.0,0.0,,,0.0,False
2026-08-09 19:00:00+02:00,31.1,1001.9,1.82,261,34,30.7,117.0,2.02,261,28.3,342.0,3.03,262,26.0,571.0,3.66,270,23.9,803.82,5.29,255,21.9,1042.06,7.12,248,17.7,1536.0,10.94,240,0.0,0.0,0.0,17.0,0.0,,,0.0,False
2026-08-09 20:00:00+02:00,30.6,1001.6,1.63,313,3,30.5,113.0,1.84,311,28.5,338.0,4.18,312,26.4,568.0,4.27,311,24.2,800.35,4.22,290,22.0,1038.11,4.71,271,17.6,1531.0,6.75,247,0.0,0.0,0.0,13.0,0.0,,,0.0,False
2026-08-09 21:00:00+02:00,27.1,1002.1,1.43,335,0,27.8,119.0,2.01,333,27.2,343.0,4.81,323,25.3,571.0,3.43,311,23.4,803.58,3.73,277,21.4,1041.58,5.03,254,17.5,1535.0,8.71,234,0.0,0.0,0.0,19.0,0.0,,,0.0,False
2026-08-09 22:00:00+02:00,24.6,1002.9,1.1,5,0,26.3,126.0,1.9,357,26.9,350.0,4.09,330,25.2,578.0,2.75,309,23.2,810.12,3.58,273,21.1,1047.63,5.18,255,17.0,1540.0,9.01,241,7.08333333333333,248.0,2.299999999999997,26.0,3.9844999999999993,,,3.9844999999999993,False
2026-08-09 23:00:00+02:00,21.7,1003.0,0.86,36,0,24.4,128.0,1.79,27,26.3,350.0,3.99,335,25.0,578.0,3.08,324,23.1,810.35,3.43,288,21.1,1048.11,4.73,265,17.1,1541.0,8.28,247,10.384615384615383,248.0,4.600000000000001,28.0,4.622000000000001,,,4.622000000000001,False
